ID_Petani,Desa,Kelompok_Tani,Komoditas,Urea_MT1,NPK_MT1,Organik_MT1,Urea_MT2,NPK_MT2,Organik_MT2,Urea_MT3,NPK_MT3,Organik_MT3,Luas_Tanah_m2,Total_Urea,Total_NPK,Total_Organik,Total_Pupuk,Luas_Tanah_ha,Status_Urea,Status_NPK,Status_Organik,Jatah_Urea_Min,Jatah_Urea_Max,Jatah_NPK_Min,Jatah_NPK_Max,Jatah_Organik_Min,Jatah_Organik_Max,Final_Status,Urea_per_ha,NPK_per_ha,Organik_per_ha,Total_per_ha,Total_MT1,Total_MT2,Total_MT3,Urea_Label,Urea_Median,Urea_Lower_Bound,Urea_Upper_Bound,NPK_Label,NPK_Median,NPK_Lower_Bound,NPK_Upper_Bound,Organik_Label,Organik_Median,Organik_Lower_Bound,Organik_Upper_Bound,Overall_Status,Anomaly_Prediction,Anomaly_Label,Anomaly_Score,Anomaly_Severity,Underuse_Statistik_Urea,Underuse_Statistik_NPK,Underuse_Statistik_Organik,Underuse_Statistik
P2357,PATANE V,SEHATI,JAGUNG,0,0,0,75,175,0,0,0,0,5000,75,175,0,250,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,150.0,350.0,0.0,500.0,0,250,0,Underuse,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Underuse,-1,Anomali,0.662433587533857,Anomali Ringan,True,False,False,True
P2358,PATANE V,SEHATI,JAGUNG,0,0,0,75,175,0,0,0,0,5000,75,175,0,250,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,150.0,350.0,0.0,500.0,0,250,0,Underuse,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Underuse,-1,Anomali,0.662433587533857,Anomali Ringan,True,False,False,True
P2359,PATANE V,SEHATI,JAGUNG,0,0,0,75,175,0,0,0,0,5000,75,175,0,250,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,150.0,350.0,0.0,500.0,0,250,0,Underuse,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Underuse,-1,Anomali,0.662433587533857,Anomali Ringan,True,False,False,True
P2360,PATANE V,SEHATI,JAGUNG,0,0,0,37,87,0,0,0,0,2500,37,87,0,124,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,148.0,348.0,0.0,496.0,0,124,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,-1,Anomali,0.6772021964999544,Anomali Ringan,True,False,False,True
P2361,PATANE V,SEHATI,JAGUNG,0,0,0,37,87,0,0,0,0,2500,37,87,0,124,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,148.0,348.0,0.0,496.0,0,124,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,-1,Anomali,0.6772021964999544,Anomali Ringan,True,False,False,True
P2362,PATANE V,SEHATI,JAGUNG,0,0,0,75,175,0,0,0,0,5000,75,175,0,250,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,150.0,350.0,0.0,500.0,0,250,0,Underuse,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Underuse,-1,Anomali,0.662433587533857,Anomali Ringan,True,False,False,True
P2363,PATANE V,SEHATI,JAGUNG,0,0,0,37,87,0,0,0,0,2500,37,87,0,124,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,148.0,348.0,0.0,496.0,0,124,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,-1,Anomali,0.6772021964999544,Anomali Ringan,True,False,False,True
P2364,PATANE V,SEHATI,JAGUNG,0,0,0,37,87,0,0,0,0,2500,37,87,0,124,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,148.0,348.0,0.0,496.0,0,124,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,-1,Anomali,0.6772021964999544,Anomali Ringan,True,False,False,True
P2365,PATANE V,SEHATI,JAGUNG,0,0,0,37,87,0,0,0,0,2500,37,87,0,124,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,148.0,348.0,0.0,496.0,0,124,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,-1,Anomali,0.6772021964999544,Anomali Ringan,True,False,False,True
P2366,PATANE V,SEHATI,JAGUNG,0,0,0,37,87,0,0,0,0,2500,37,87,0,124,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,148.0,348.0,0.0,496.0,0,124,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,-1,Anomali,0.6772021964999544,Anomali Ringan,True,False,False,True
P2367,PATANE V,SEHATI,JAGUNG,0,0,0,37,87,0,0,0,0,2500,37,87,0,124,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,148.0,348.0,0.0,496.0,0,124,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,-1,Anomali,0.6772021964999544,Anomali Ringan,True,False,False,True
P2368,PATANE V,SEHATI,JAGUNG,0,0,0,75,175,0,0,0,0,5000,75,175,0,250,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,150.0,350.0,0.0,500.0,0,250,0,Underuse,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Underuse,-1,Anomali,0.662433587533857,Anomali Ringan,True,False,False,True
P2369,PATANE V,SEHATI,JAGUNG,0,0,0,75,175,0,0,0,0,5000,75,175,0,250,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,150.0,350.0,0.0,500.0,0,250,0,Underuse,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Underuse,-1,Anomali,0.662433587533857,Anomali Ringan,True,False,False,True
P2370,PATANE V,SEHATI,JAGUNG,0,0,0,75,175,0,0,0,0,5000,75,175,0,250,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,150.0,350.0,0.0,500.0,0,250,0,Underuse,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Underuse,-1,Anomali,0.662433587533857,Anomali Ringan,True,False,False,True
P2371,PATANE V,SEHATI,JAGUNG,0,0,0,75,175,0,0,0,0,5000,75,175,0,250,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,150.0,350.0,0.0,500.0,0,250,0,Underuse,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Underuse,-1,Anomali,0.662433587533857,Anomali Ringan,True,False,False,True
P2372,PATANE V,SEHATI,JAGUNG,0,0,0,75,175,0,0,0,0,5000,75,175,0,250,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,150.0,350.0,0.0,500.0,0,250,0,Underuse,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Underuse,-1,Anomali,0.662433587533857,Anomali Ringan,True,False,False,True
P2373,PATANE V,SEHATI,JAGUNG,0,0,0,37,87,0,0,0,0,2500,37,87,0,124,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,148.0,348.0,0.0,496.0,0,124,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,-1,Anomali,0.6772021964999544,Anomali Ringan,True,False,False,True
P2374,PATANE V,SEHATI,JAGUNG,0,0,0,75,175,0,0,0,0,5000,75,175,0,250,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,150.0,350.0,0.0,500.0,0,250,0,Underuse,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Underuse,-1,Anomali,0.662433587533857,Anomali Ringan,True,False,False,True
P2375,PATANE V,SEHATI,JAGUNG,0,0,0,75,175,0,0,0,0,5000,75,175,0,250,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,150.0,350.0,0.0,500.0,0,250,0,Underuse,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Underuse,-1,Anomali,0.662433587533857,Anomali Ringan,True,False,False,True
P2376,PATANE V,SEHATI,JAGUNG,0,0,0,75,175,0,0,0,0,5000,75,175,0,250,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,150.0,350.0,0.0,500.0,0,250,0,Underuse,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Underuse,-1,Anomali,0.662433587533857,Anomali Ringan,True,False,False,True
P2377,PATANE V,SEHATI,JAGUNG,0,0,0,75,175,0,0,0,0,5000,75,175,0,250,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,150.0,350.0,0.0,500.0,0,250,0,Underuse,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Underuse,-1,Anomali,0.662433587533857,Anomali Ringan,True,False,False,True
P2378,PATANE V,SEHATI,JAGUNG,0,0,0,37,87,0,0,0,0,2500,37,87,0,124,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,148.0,348.0,0.0,496.0,0,124,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,-1,Anomali,0.6772021964999544,Anomali Ringan,True,False,False,True
P2379,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2380,PATANE V,SEHATI,PADI,75,150,500,0,0,0,0,0,0,5000,75,150,500,725,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,150.0,300.0,1000.0,1450.0,725,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2381,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2382,PATANE V,SEHATI,PADI,75,150,500,0,0,0,0,0,0,5000,75,150,500,725,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,150.0,300.0,1000.0,1450.0,725,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2383,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2384,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2385,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2386,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2387,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2388,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2389,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2390,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2391,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2392,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2393,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2394,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2395,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2396,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2397,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2398,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2399,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2400,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2401,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2402,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2403,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2404,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2405,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2406,PATANE V,SEHATI,PADI,75,150,500,0,0,0,0,0,0,5000,75,150,500,725,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,150.0,300.0,1000.0,1450.0,725,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2407,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2408,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2409,PATANE V,SEHATI,PADI,75,150,500,0,0,0,0,0,0,5000,75,150,500,725,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,150.0,300.0,1000.0,1450.0,725,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2410,PATANE V,SEHATI,PADI,75,150,500,0,0,0,0,0,0,5000,75,150,500,725,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,150.0,300.0,1000.0,1450.0,725,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2411,PATANE V,SEHATI,PADI,75,150,500,0,0,0,0,0,0,5000,75,150,500,725,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,150.0,300.0,1000.0,1450.0,725,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2412,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2413,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2414,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2415,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2416,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2417,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2418,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2419,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2420,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2421,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2422,PATANE V,SEHATI,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2423,PATANE V,SEHATI,PADI,75,150,500,0,0,0,0,0,0,5000,75,150,500,725,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,150.0,300.0,1000.0,1450.0,725,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
